agglosID,n1000000,n100000,n50000,n20000,n10000,n7500,n5000,n2500,n1500,n1000,n750,n500,n400,n300,n250,n200,n175,n150,n125,n100,n90,n80,n70,n60,n50,n40,n30,n20,n10,n5,n0,a1000000,a100000,a50000,a20000,a10000,a7500,a5000,a2500,a1500,a1000,a750,a500,a400,a300,a250,a200,a175,a150,a125,a100,a90,a80,a70,a60,a50,a40,a30,a20,a10,a5,a0,CITY,COUNTRY,NSMALL B
1083,0,0,0,0,0,0,0,0.000203832,0.000203832,0.000305748,0.00050958,0.001732572,0.003770893,0.00896861,0.014675907,0.031695883,0.045658377,0.072054627,0.114145944,0.182225846,0.213717896,0.249796168,0.289237668,0.333163473,0.387178965,0.454545455,0.53638402,0.658479413,0.856604158,0.98257236,9812,0,0,0,0,0,0,0,0.00943466,0.00943466,0.011478328,0.014798487,0.027598567,0.043703124,0.074694889,0.101482435,0.166934957,0.212617022,0.286467293,0.386360845,0.518983493,0.570941642,0.624432674,0.675908845,0.725345897,0.77713574,0.829707828,0.879231998,0.931619642,0.982355615,0.998700742,563551.5049,al-Tawila,EGY,3799
1085,0,0,0,0,0,0,0,0,0,0,0.000257732,0.001030928,0.001546392,0.004896907,0.012371134,0.025257732,0.040721649,0.058247423,0.098969072,0.174226804,0.209536082,0.243814433,0.278092784,0.316494845,0.364175258,0.418814433,0.48943299,0.606958763,0.814948454,0.974226804,3880,0,0,0,0,0,0,0,0,0,0,0.004430084,0.012581558,0.016561418,0.037523292,0.076492833,0.131577831,0.186532716,0.239933651,0.345868046,0.504980923,0.568833135,0.624222894,0.673295386,0.720561784,0.770441435,0.817032308,0.863414854,0.917927196,0.975823633,0.997840945,204047.8252,al-Tawila,EGY,1413
1086,0,0,0,0,0,0,0,0,0,7.56E-05,0.000226946,0.00113473,0.003252894,0.009077842,0.018004388,0.036689613,0.053786217,0.077993797,0.117406763,0.171571223,0.198804751,0.230804146,0.264921704,0.304183372,0.349950828,0.413193131,0.498373553,0.633557758,0.845071488,0.983584235,13219,0,0,0,0,0,0,0,0,0,0.001443727,0.003777422,0.013556013,0.030788362,0.066686666,0.110912235,0.186637974,0.24452226,0.315595823,0.413544217,0.523532385,0.570434814,0.619710924,0.666034837,0.712387294,0.757959115,0.809598101,0.863251074,0.923644034,0.979747777,0.998732337,727786.3819,al-Tayiba,EGY,4626
1090,0,0,0,0,0,0,0,0,0,8.27E-05,0.000247995,0.001074647,0.001901298,0.005042573,0.011325122,0.026866165,0.039596594,0.061006861,0.096883525,0.145242622,0.172108787,0.201537571,0.232950318,0.271802926,0.31768207,0.374721005,0.45498884,0.57840787,0.80573696,0.975365793,12097,0,0,0,0,0,0,0,0,0,0.00229398,0.005006698,0.015797431,0.023110161,0.044895491,0.079834123,0.14943432,0.198007514,0.268493328,0.368688304,0.47942348,0.531423235,0.582472191,0.63053888,0.681886259,0.733439138,0.785697829,0.842657898,0.904450487,0.97237817,0.997802657,591469.1461,al-Tiba,EGY,3843
1093,0,0,0,0,0,0,0,0,0,0,0.000201654,0.000604961,0.003024803,0.008872757,0.015728978,0.028836459,0.045775358,0.063924178,0.101028433,0.143778988,0.166364186,0.195402299,0.223835451,0.256503327,0.300665457,0.347449082,0.415204678,0.543053035,0.784432345,0.973785037,4959,0,0,0,0,0,0,0,0,0,0,0.003426464,0.007799645,0.02966396,0.070398916,0.108508515,0.168556856,0.235071752,0.2962855,0.402044023,0.50212744,0.546955572,0.598329766,0.642648123,0.686688914,0.737355091,0.781149717,0.829996245,0.895473064,0.96883557,0.997703278,237552.8519,al-Timsahiyya,EGY,1491
1096,0,0,0,0,0,0,0,0,0,0,0,0.000236714,0.000355072,0.000946858,0.002367144,0.005444431,0.007101432,0.009350219,0.015859865,0.024499941,0.031838087,0.042371878,0.064386318,0.100485265,0.148301574,0.224878684,0.344182744,0.539117055,0.787785537,0.969818913,8449,0,0,0,0,0,0,0,0,0,0,0,0.004605714,0.006451807,0.01345585,0.026701055,0.049545851,0.06004785,0.072155855,0.102332666,0.134730601,0.158235246,0.188288502,0.243790616,0.322520778,0.410793355,0.526358322,0.665622056,0.827775674,0.952034576,0.995454759,250349.8667,Alto Hama,AGO,1253
1097,0,0,0,0,0,0,0,0,4.32E-05,0.000129553,0.000280699,0.001511455,0.002785395,0.008248224,0.015719129,0.029559735,0.041392266,0.058298966,0.087124565,0.133871699,0.157148101,0.181655259,0.210675188,0.24489884,0.2876946,0.340725066,0.418327467,0.557489258,0.813076242,0.978580528,46313,0,0,0,0,0,0,0,0,0.001646839,0.004084045,0.006750254,0.021937883,0.033768283,0.073452823,0.116488714,0.181565413,0.228249526,0.286060007,0.369422747,0.480055987,0.526835449,0.570882937,0.61696504,0.66404723,0.713717223,0.763943023,0.820884012,0.89289685,0.972135525,0.998042142,2187836.957,al-Tud,EGY,13324
1099,0,0,0,0,0,0,0,0,0,7.71E-05,0.000308356,0.001002158,0.00177305,0.005396238,0.011948813,0.027752081,0.04355535,0.068455134,0.110006167,0.172371261,0.202821462,0.237434474,0.277829171,0.322540857,0.374730188,0.429925994,0.50871107,0.628122109,0.825393154,0.975794018,12972,0,0,0,0,0,0,0,0,0,0.001792289,0.00546514,0.01303303,0.019323713,0.041963664,0.074485597,0.139509102,0.194263728,0.268874453,0.37409099,0.502963672,0.55644108,0.610654739,0.666585322,0.720271767,0.773427617,0.819249699,0.86983494,0.924264562,0.977684144,0.998021738,700848.6818,al-Uga,EGY,4861
11,0,0,0,0,0,0,0,0,0,0,0.000143328,0.000286656,0.001433281,0.004586498,0.009602981,0.020352587,0.032248818,0.04772825,0.074960585,0.120395585,0.147484592,0.178443457,0.214562133,0.259710477,0.315178443,0.376952845,0.466962878,0.602981224,0.842339114,0.984090583,6977,0,0,0,0,0,0,0,0,0,0,0.002875019,0.004512361,0.015255096,0.037771691,0.066825271,0.116904605,0.164404652,0.21818936,0.297879419,0.405958903,0.46119288,0.517542239,0.575311477,0.638074032,0.70312499,0.762547311,0.829637041,0.9008463,0.975744196,0.998534327,325826.525,Aba al-Waqf,EGY,2199
110,0,0,0,0,0,0,0,0,0,0,0,0,0.000632211,0.001264422,0.001738581,0.00395132,0.006164059,0.009799273,0.019440493,0.034297455,0.045677256,0.061008377,0.082819662,0.11443022,0.165481271,0.224434961,0.315315315,0.477951636,0.771613719,0.974237395,6327,0,0,0,0,0,0,0,0,0,0,0,0,0.00921332,0.016683664,0.021029954,0.037754064,0.051635446,0.071491632,0.115476727,0.171002455,0.207249282,0.251048915,0.306220133,0.375552721,0.469903993,0.55891464,0.665348524,0.799951218,0.944908609,0.996206582,187337.6539,Abu Qalta,EGY,1047
1105,0,0,0,0,0,0,0,0,0,0,0.000315806,0.000315806,0.000631612,0.002842255,0.006947734,0.017211432,0.027948839,0.042633823,0.074214432,0.127585662,0.155218696,0.184904469,0.224538134,0.271277436,0.325596084,0.383388599,0.451918522,0.566240328,0.777988315,0.967471972,6333,0,0,0,0,0,0,0,0,0,0,0.005401094,0.005401094,0.008537769,0.025092312,0.049488611,0.099220413,0.143168304,0.195013446,0.288867875,0.419495614,0.477050988,0.532328272,0.597252533,0.6636534,0.7290694,0.785906051,0.83843401,0.900012414,0.966562873,0.996934234,288640.3773,al-Wafaiyya,EGY,2062
1106,0,0,0,0,0,0,0,0,0,0,0,0.00062637,0.001722518,0.004854369,0.010178516,0.022236142,0.033667397,0.050892578,0.078609458,0.124021297,0.148293141,0.177262762,0.214844973,0.254462888,0.305355465,0.365800188,0.456154087,0.587065456,0.819761979,0.97541497,6386,0,0,0,0,0,0,0,0,0,0,0,0.008090967,0.018167582,0.040945753,0.0724126,0.129411543,0.175624503,0.235840683,0.317391067,0.426488696,0.476013118,0.528877751,0.58936854,0.644352386,0.70460651,0.762930774,0.83048787,0.899504348,0.972951786,0.997725585,296374.7082,al-Wanasya,EGY,1950
1107,0,0,0,0,0,0,0,0,0,0,0,0.000906812,0.002026991,0.00656105,0.012108604,0.02512402,0.038566171,0.057662559,0.089400971,0.140129087,0.166533312,0.196671467,0.230650237,0.26926975,0.318184243,0.376433563,0.459326826,0.590974556,0.825465408,0.980796928,18747,0,0,0,0,0,0,0,0,0,0,0,0.011070699,0.02148807,0.052954367,0.083489923,0.142375382,0.193993834,0.257634181,0.346644101,0.462855644,0.514287518,0.566794498,0.619008383,0.670215615,0.72533533,0.779046815,0.838041997,0.903960561,0.974836769,0.998316708,912843.6181,al-Waqf,EGY,5965
1110,0,0,0,0,0,0,0,0,0,3.51E-05,7.02E-05,0.000772201,0.002457002,0.007371007,0.014285714,0.028641629,0.042541243,0.063250263,0.095401895,0.142190242,0.166900667,0.197262197,0.233555634,0.277184977,0.329413829,0.392277992,0.475991576,0.616777817,0.844226044,0.984591085,28490,0,0,0,0,0,0,0,0,0,0.000925094,0.001488245,0.009541253,0.024172112,0.057083458,0.094411914,0.157566834,0.208913872,0.275219494,0.362165468,0.465681006,0.512147927,0.563163264,0.61699999,0.673045187,0.729804085,0.785451457,0.843129276,0.911669835,0.977779862,0.998696034,1437190.789,al-Wasta,EGY,9385
1115,0,0,0,0,0,0,0,0,0,0,7.19E-05,0.000359531,0.000934781,0.003451499,0.008844467,0.024232401,0.041274178,0.066728985,0.107284102,0.168260588,0.200977925,0.236068167,0.277917595,0.319551305,0.370676638,0.436758467,0.524052635,0.64636514,0.846624002,0.979650536,13907,0,0,0,0,0,0,0,0,0,0,0.001267174,0.004567325,0.009208779,0.024861069,0.052240343,0.115498212,0.174772313,0.251516306,0.354705986,0.481909489,0.539825289,0.595481768,0.653944981,0.704418395,0.756862708,0.812154937,0.868678218,0.92515204,0.980099032,0.998381551,744257.588,al-Zafaran,EGY,5155
1120,0,0,0,0,0,0,0,0,0,9.69E-05,0.000193892,0.001841978,0.003005332,0.009597673,0.018031992,0.03490063,0.052544838,0.079980611,0.12331556,0.185458071,0.215511391,0.248182259,0.282016481,0.321376636,0.365681047,0.4178381,0.487445468,0.594474067,0.807658749,0.973630635,10315,0,0,0,0,0,0,0,0,0,0.001930044,0.003414397,0.022103399,0.031150482,0.070958683,0.112479127,0.179942921,0.239096842,0.318861635,0.425803602,0.55092407,0.602287586,0.652118739,0.697810078,0.743747517,0.787622902,0.829707175,0.872978561,0.92012866,0.975789665,0.99790272,573640.3425,al-Zankalun,EGY,3772
1121,0,0,0,0,0,0,0,1.31E-05,0.000179278,0.000511598,0.001228711,0.00418024,0.007389755,0.015903277,0.025938477,0.046021994,0.063053412,0.088497781,0.12863858,0.19027963,0.220245305,0.253437985,0.290837141,0.333977568,0.383554516,0.441041562,0.516425807,0.631190013,0.823651588,0.976177879,228695,0,0,0,0,0,0,0,0.000643406,0.005509238,0.012189943,0.022443872,0.051385656,0.075074247,0.123210119,0.16846732,0.242462917,0.295199095,0.3633968,0.454266953,0.568455038,0.615636142,0.662338466,0.708806884,0.755234913,0.800375329,0.843135148,0.886519261,0.933208696,0.979804449,0.99827258,13795438.17,al-Zaqaziq,EGY,87717
1131,0,0,0,0,0,0,0,0,0,0,0,0.001020882,0.003712297,0.010858469,0.021345708,0.041020882,0.056148492,0.0825058,0.115266821,0.165846868,0.189976798,0.2187471,0.250487239,0.291229698,0.339675174,0.400556845,0.484269142,0.626914153,0.854756381,0.985058005,10775,0,0,0,0,0,0,0,0,0,0,0,0.011901445,0.033809709,0.077819002,0.12970547,0.210488132,0.262428307,0.340665881,0.422418334,0.525963642,0.567783402,0.612684351,0.656043525,0.704423268,0.752857218,0.802713772,0.855681976,0.919566214,0.981013274,0.998841547,589142.2097,al-Zuwayda,EGY,3660
1136,0,0,0,0,0,0,0,0,0,0,0,0.000248756,0.000870647,0.002860697,0.005410448,0.013619403,0.021766169,0.034577114,0.052798507,0.082338308,0.098507463,0.11909204,0.143905473,0.184950249,0.284514925,0.361629353,0.468718905,0.62699005,0.833955224,0.970522388,16080,0,0,0,0,0,0,0,0,0,0,0,0.003362256,0.009893157,0.025882182,0.042741306,0.086186103,0.12281095,0.172806558,0.232937544,0.312611988,0.349543506,0.391632828,0.43630133,0.500132926,0.631088487,0.714704946,0.804441852,0.898111737,0.97338831,0.996766602,667040.9648,Amadiba,ZAF,4575
114,0,0,0,0,0,0,0,0,0,0,0,0,0.00041468,0.003524777,0.005598175,0.014721128,0.02384408,0.039187228,0.064068007,0.104499274,0.125440597,0.151772756,0.19552146,0.246734398,0.308521667,0.388347502,0.478125648,0.608749741,0.820236367,0.982168775,4823,0,0,0,0,0,0,0,0,0,0,0,0,0.004054936,0.027023223,0.040110037,0.084923812,0.123240895,0.178979743,0.255913576,0.357892189,0.402742865,0.453424144,0.527501666,0.602750344,0.679305657,0.759871815,0.830311707,0.903120822,0.971296228,0.998319956,213731.0674,Abu Ruwish,EGY,1488
1141,0,0,0,0,0,0,0,0,0,0,0,0.001739995,0.004722844,0.013174248,0.02087994,0.037534178,0.047974149,0.059656972,0.082028337,0.115833955,0.137708178,0.168033806,0.203082277,0.248819289,0.316181954,0.394730301,0.47402436,0.621178225,0.850608998,0.980114343,4023,0,0,0,0,0,0,0,0,0,0,0,0.020055901,0.045578735,0.104002332,0.145817068,0.220888029,0.260155737,0.297491132,0.359034954,0.434306586,0.475765834,0.527366903,0.579605675,0.638704266,0.712519053,0.783682919,0.839192689,0.91061043,0.979609896,0.998190863,201065.4709,Amanten,GHA,1272
1142,0,0,0,0,0,0,0,0,0,7.75E-05,0.000309981,0.000774954,0.002014879,0.004572226,0.007982021,0.015344079,0.02100124,0.030223187,0.051766894,0.14716367,0.192420955,0.233570986,0.276115933,0.332300062,0.39817111,0.469389337,0.551069436,0.672737136,0.858648481,0.978843769,12904,0,0,0,0,0,0,0,0,0,0.001592183,0.005698266,0.010891346,0.021524783,0.038441076,0.056375936,0.087718889,0.10817851,0.137134207,0.193308025,0.398084268,0.481556544,0.549582062,0.611444632,0.682220576,0.752446646,0.814531467,0.869553616,0.927361705,0.981128606,0.998175757,664635.1801,Amanuel,ETH,5138
1144,0,0,0,0,0,0,0,0,0,0,0.000161499,0.002422481,0.006459948,0.025193798,0.05377907,0.099806202,0.137435401,0.184431525,0.239502584,0.323158915,0.358850129,0.401001292,0.441537468,0.496770026,0.557816537,0.623062016,0.696382429,0.786983204,0.909399225,0.990310078,6192,0,0,0,0,0,0,0,0,0,0,0.00149783,0.016856263,0.038013538,0.111917336,0.202487584,0.321450274,0.402702934,0.490661652,0.5776265,0.685808579,0.72501073,0.766481649,0.801609091,0.843094935,0.882052427,0.916237687,0.94581112,0.971664105,0.99268281,0.99950826,535207.378,Amaokwe,NGA,3454
1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000206782,0.000206782,0.000620347,0.001240695,0.00165426,0.00248139,0.005583127,0.007444169,0.011166253,0.016542597,0.024193548,0.033912324,0.052109181,0.095947064,0.196650124,0.636889992,0.972704715,4836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003993514,0.003993514,0.00942132,0.016277092,0.020458991,0.027736065,0.049122295,0.059893854,0.079250113,0.103724757,0.134465255,0.167321503,0.216969745,0.308999407,0.458527701,0.83794627,0.992347557,78581.1192,Amara,SDN,164
1147,0,0,0,0,0,0,0,0,0,0,0,0.000632178,0.001369719,0.007691497,0.016120535,0.035296597,0.054156569,0.081656306,0.130966178,0.217469181,0.252555052,0.285849752,0.325360868,0.367822147,0.412812138,0.463807818,0.532399115,0.645980402,0.833315773,0.973975345,9491,0,0,0,0,0,0,0,0,0,0,0,0.00638949,0.012030699,0.048003692,0.086513716,0.158425876,0.217579303,0.292314018,0.405284378,0.56803112,0.62422916,0.671813124,0.721831289,0.768036788,0.809424854,0.847879264,0.887949892,0.934840444,0.980932985,0.998092658,564365.7133,Amarit,EGY,3918
1148,0,0,0,0,0,0,0,0.000544662,0.000816993,0.001089325,0.003267974,0.005718954,0.012527233,0.023965142,0.038126362,0.059095861,0.078431373,0.125816993,0.189542484,0.251633987,0.281045752,0.313180828,0.354575163,0.402233115,0.453431373,0.508442266,0.579793028,0.693899782,0.87037037,0.980936819,7344,0,0,0,0,0,0,0,0.030382061,0.036353185,0.040236635,0.065666967,0.085347818,0.125896177,0.177981803,0.229663032,0.292246291,0.340219839,0.442848649,0.560007561,0.654588728,0.691823447,0.728340242,0.76991979,0.811419449,0.849333267,0.882218944,0.91524733,0.953250612,0.987966747,0.998920906,547683.312,Amarnas,DZA,3330
1149,0,0,0,0,0,0,0,0,0,0,0.000143082,0.002289312,0.006581771,0.023322364,0.045786236,0.083989126,0.120045786,0.165832022,0.224352554,0.299756761,0.332379453,0.369437688,0.41136071,0.467735012,0.527972528,0.602804407,0.681642581,0.794963514,0.915581628,0.987838031,6989,0,0,0,0,0,0,0,0,0,0,0.001455143,0.016595967,0.03938199,0.108926156,0.183599233,0.287836864,0.369971237,0.461086295,0.55901103,0.662428068,0.700219784,0.738599897,0.777085359,0.821741006,0.862029989,0.903067183,0.936460547,0.970754828,0.992840244,0.999358301,572315.2388,Amaseri,NGA,3690
115,0,0,0,0,0,0,0,0.000140805,0.000422416,0.000422416,0.000563222,0.001126443,0.001971276,0.005773022,0.013376514,0.025908195,0.038299071,0.057166995,0.087440158,0.139115742,0.165587159,0.198254013,0.237257111,0.277527457,0.324274852,0.384539566,0.461700929,0.58645452,0.800760349,0.976485497,7102,0,0,0,0,0,0,0,0.007484955,0.017844079,0.017844079,0.020417122,0.027125301,0.034380385,0.060975205,0.103009012,0.159243636,0.205765889,0.267407612,0.350767357,0.467227969,0.518207277,0.574496167,0.633776481,0.686698032,0.738485478,0.793222179,0.847335573,0.909280942,0.971660683,0.99791565,350816.1414,Abu Samada,EGY,2303
1150,0,0,0,0,0,0,0,0,0.000135544,0.000406633,0.00063254,0.001807256,0.003840419,0.011792346,0.024759409,0.051642344,0.075588488,0.107712466,0.150408892,0.197216826,0.220078616,0.247955541,0.279672887,0.317489721,0.371571861,0.435729454,0.516016807,0.648036868,0.844259703,0.980481634,22133,0,0,0,0,0,0,0,0,0.003877377,0.009435246,0.012507758,0.024167538,0.039104331,0.083829747,0.142330785,0.240972497,0.314568024,0.400358044,0.497046179,0.583466506,0.619306625,0.65845411,0.697720909,0.738208269,0.78717021,0.834742562,0.880849504,0.934474208,0.982320151,0.99855864,1339471.124,Amashangana,ZAF,8224
1153,0,0,0,0,0,0,0,0,0,0.000204332,0.000612996,0.003064978,0.007151614,0.021863506,0.047813649,0.095831631,0.138536984,0.188802615,0.255823457,0.330200245,0.368410298,0.403555374,0.44319575,0.489783408,0.545361667,0.600735595,0.662239477,0.761749081,0.892521455,0.985083776,4894,0,0,0,0,0,0,0,0,0,0.00294436,0.006838072,0.023265998,0.044131269,0.101890575,0.184729239,0.308920712,0.402179894,0.497568283,0.604811591,0.70202245,0.744581006,0.77953483,0.81446474,0.849970963,0.885842264,0.915089627,0.939965434,0.968660679,0.991294287,0.9992075,418148.5945,Amawda,NGA,2669
1154,0,0,0,0,0,0,0,0,0,0.000130056,0.001430615,0.002601118,0.004421901,0.007933411,0.013655872,0.023410066,0.031213422,0.042788399,0.062556899,0.10560541,0.131746651,0.16113929,0.206528807,0.278969957,0.36376642,0.44127975,0.539732085,0.676290805,0.851606191,0.980881779,7689,0,0,0,0,0,0,0,0,0,0.003635788,0.025266172,0.038939034,0.054585261,0.078716054,0.109426829,0.152860691,0.181612721,0.218918193,0.272672932,0.36795965,0.417551525,0.467145938,0.535111825,0.62854655,0.721832835,0.791598991,0.860207606,0.927596309,0.97976633,0.998336237,384935.3929,Amba Giyorgis,ETH,2797
1155,0,0,0,0,0,0,0,0,0,0.000114038,0.000114038,0.000114038,0.000684229,0.002280762,0.004219409,0.007412476,0.010491504,0.015281104,0.025316456,0.049606569,0.063291139,0.083133767,0.114722317,0.1622762,0.242330939,0.34485118,0.461398107,0.625384879,0.818337325,0.972402783,8769,0,0,0,0,0,0,0,0,0,0.004027241,0.004027241,0.004027241,0.010778257,0.024962377,0.038962264,0.05810284,0.073488219,0.09426555,0.130663127,0.20336497,0.238220003,0.283364191,0.346998802,0.429921617,0.547604124,0.671313791,0.780850827,0.889772657,0.966949888,0.996693045,325708.2888,Ambalavao,MDG,2125
1159,0,0,0,0,0,0,0,6.09E-05,6.09E-05,6.09E-05,0.000304525,0.001035386,0.001888057,0.003593398,0.005359644,0.007917656,0.010536573,0.015043547,0.023752969,0.038857421,0.048297704,0.063889396,0.084901638,0.114196967,0.160241184,0.230221085,0.332846093,0.506669103,0.76381022,0.962421585,16419,0,0,0,0,0,0,0,0.006343472,0.006343472,0.006343472,0.012721626,0.026394183,0.038328034,0.056968013,0.072371508,0.090427854,0.105723927,0.12875563,0.166434392,0.219791631,0.248303769,0.290312331,0.340194759,0.400276485,0.480169991,0.57977151,0.692866093,0.828649748,0.949413511,0.994683904,516505.6659,Ambatolampy,MDG,2631
116,0,0,0,0,0,0,0,3.34E-05,0.000150404,0.000367653,0.000584903,0.001520747,0.002807534,0.006818296,0.012249536,0.025635455,0.038302779,0.058807801,0.095639967,0.160179816,0.192550009,0.229482445,0.27151189,0.319590902,0.371480138,0.42918498,0.503066562,0.621049817,0.827587359,0.977706847,59839,0,0,0,0,0,0,0,0.001633362,0.005805469,0.010748313,0.014293337,0.024724258,0.035502748,0.060945016,0.088743285,0.144284553,0.188711879,0.250885935,0.345432574,0.481262573,0.538993093,0.598010552,0.657125204,0.715792787,0.769450214,0.818241673,0.866430534,0.920939109,0.97747155,0.998159211,3181408.385,Abu Sawir al-Balad,EGY,22229
1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000331785,0.000995355,0.001658925,0.002322495,0.002986065,0.004313205,0.010285335,0.012939615,0.0199071,0.027538155,0.04246848,0.077969476,0.139681486,0.251493033,0.49203716,0.775049768,0.96416722,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005338319,0.012798001,0.018892787,0.024239797,0.028613121,0.035902182,0.064071532,0.074340426,0.098919453,0.122286811,0.162318822,0.241488252,0.355712942,0.515448979,0.761311349,0.937268934,0.993385479,72877.7017,Ambatomilona,MDG,235
1161,0,0,0,0,0,0,0,0,0,6.36E-05,0.000318026,0.001526523,0.002862231,0.005915278,0.008077853,0.014056736,0.019208752,0.027668236,0.040389263,0.065640504,0.082432261,0.105393716,0.136941865,0.183310011,0.249840987,0.333672561,0.449370309,0.623839206,0.838760972,0.978056227,15722,0,0,0,0,0,0,0,0,0,0.00221482,0.007330702,0.025542594,0.039895588,0.066614049,0.081251917,0.114079727,0.137896059,0.172092846,0.21504907,0.284602345,0.32398696,0.372131321,0.430394505,0.504554073,0.59476987,0.687911036,0.787051758,0.893193961,0.972463475,0.997600094,635312.9251,Ambatondrazaka,MDG,3928
